学科,书本,标题,题干,是否有图片,图片路径,掌握程度,标签,答案,历次反馈,预留空间,首次做题时间
数学,基础30讲,基础30讲-习11-5,"设$f'(x)$在$[0,a]$上连续，且$f(0)=0$，证明：$\left|\int_{0}^{a} f(x) \mathrm{d} x\right| \leqslant \frac{M a^{2}}{2}$，其中$M=\max _{0 \leqslant x \leqslant a}\left|f^{\prime}(x)\right|$",n,基础30讲-习11-5,***,其他方法,"\textbf{\textcolor{red}{方法一}}
任取$x\in(0,a]$，由微分中值定理有$f(x)-f(0)=f'(\xi)x,\xi\in(0,x)$。
又因$f(0)=0$，故$f(x)=f'(\xi)x,x\in(0,a]$，于是
\[
\left|\int_{0}^{a}f(x)dx\right|=\left|\int_{0}^{a}f'(\xi)xdx\right|\leq\int_{0}^{a}|f'(\xi)|xdx\leq M\int_{0}^{a}xdx=\frac{M}{2}a^2
\]
\textbf{\textcolor{red}{方法二}}
设$x\in[0,a]$，由$f(0)=0$知$\int_{0}^{x}f'(t)dt=f(x)-f(0)=f(x)$，于是
\[
|f(x)|=\left|\int_{0}^{x}f'(t)dt\right|\leq\int_{0}^{x}|f'(t)|dt\leq\int_{0}^{x}Mdt = Mx
\]
故
\[
\left|\int_{0}^{a}f(x)dx\right|\leq\int_{0}^{a}|f(x)|dx\leq\int_{0}^{a}Mxdx=\frac{Ma^2}{2}
\]",,11cm,2026-04-13
数学,基础30讲,基础30讲-习12-3,有一半径为$4\ \text{m}$的半球形水池蓄满了水，现在要将水全部抽到距水池原水面$6\ \text{m}$高的水箱中，求需做多少功。(水的密度$\rho=1000\ \text{kg/m}^3$，重力加速度$g=9.8\ \text{m/s}^2$，$\pi=3.14$),y,基础30讲-习12-3,*,错题,"如图 12-13 所示，建立坐标系. 在$y$处的水面面积为$\pi(4^2 - y^2)=\pi(16 - y^2)$，在区间$[y,y + \mathrm{d}y]$上的体积微元为$\pi(16 - y^2)\mathrm{d}y$，提升此体积微元的水所需要的力的微元为$\rho g\pi(16 - y^2)\mathrm{d}y$，其中$\rho = 1000\mathrm{kg}/\mathrm{m}^3$，$g = 9.8\mathrm{m}/\mathrm{s}^2$，$\pi = 3.14$. 提升到距原水面$6\mathrm{m}$高处等于提升距离为$(6 - y)\mathrm{m}$，从而提升此微元的水需做功的微元为$(6 - y)\rho g\pi(16 - y^2)\mathrm{d}y$，所以将水全部提升至原水面上方$6\mathrm{m}$处需做功为$W=\int_{-4}^{0}(6 - y)\rho g\pi(16 - y^2)\mathrm{d}y = 320\pi\rho g\approx9847(\mathrm{kJ})$.",2026-06-12:错、球和圆锥截面半径搞混,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-1,设$I_1 = \lim_{\substack{x \to 0 \\ y \to 0}} \frac{|xy|}{\sqrt{x^2 + y^2}}$，$I_2 = \lim_{\substack{x \to 0 \\ y \to 0}} \frac{x|y|}{x^2 + y^2}$，则（）。(A) $I_1$存在，$I_2$不存在 (B) $I_1$存在，$I_2$存在 (C) $I_1$不存在，$I_2$存在 (D) $I_1$不存在，$I_2$不存在,n,基础30讲-例13-1,***,不规范,"应选 (A).
\[
0\leq I_1 = \lim_{x \to 0 \atop y \to 0}\frac{|xy|}{\sqrt{x^2 + y^2}}\leq \lim_{x \to 0 \atop y \to 0}\frac{\frac{1}{2}(x^2 + y^2)}{\sqrt{x^2 + y^2}} = 0
\]
由夹逼准则，得$I_1 = 0$，故$I_1$存在.
取路径$y = x$，则$I_2 = \lim_{x \to 0 \atop y = x}\frac{x|y|}{x^2 + y^2}=\lim_{x \to 0}\frac{x|x|}{2x^2}$，又$\lim_{x \to 0^+}\frac{x|x|}{2x^2}=\frac{1}{2}$，$\lim_{x \to 0^-}\frac{x|x|}{2x^2}=-\frac{1}{2}$，极限不存在，故$I_2$不存在.",2026-05-29:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-5,"设函数$f(x, y) = \int_{0}^{xy} e^{-xt^2} dt$，则$f'_x(1, +\infty) = \underline{\quad\quad}$",n,基础30讲-例13-5,*,错题,"应填$-\frac{\sqrt{\pi}}{4}$.
当$x > 0$时，
\[
f(x,y)=\int_{0}^{xy} e^{-x t^{2}}dt\overset{\substack{令\frac{u}{\sqrt{x}} = t\\u=\sqrt{x}t}}{=\!=\!=}\frac{1}{\sqrt{x}}\int_{0}^{x^{\frac{3}{2}}y}e^{-u^{2}}du
\]
于是$f(x,+\infty)=\lim_{y\rightarrow+\infty}f(x,y)=\frac{1}{\sqrt{x}}\int_{0}^{+\infty}e^{-u^{2}}du=\frac{\sqrt{\pi}}{2}\cdot\frac{1}{\sqrt{x}}$，故
\[
f_{x}'(1,+\infty)=\frac{\sqrt{\pi}}{2}\left(\frac{1}{\sqrt{x}}\right)'\big|_{x = 1}=\frac{\sqrt{\pi}}{2}\left(-\frac{1}{2}\right)\frac{1}{x^{\frac{3}{2}}}\big|_{x = 1}=-\frac{\sqrt{\pi}}{4}
\]
注：此题先计算$f(x,+\infty)$，再计算$f_{x}'(1,+\infty)$是简便的.
若先计算$f_{x}'(x,y)$，再代入$(1,+\infty)$，过程如下：
将$y$当作常数
\[
f_{x}'(x,y)=-\frac{1}{2}x^{-\frac{3}{2}}\cdot\int_{0}^{x^{\frac{3}{2}}y}e^{-u^{2}}du+\frac{1}{\sqrt{x}}e^{-x^{3}y^{2}}\cdot\frac{3}{2}\sqrt{xy}
\]
前面求导，后面不动 + 前面不动，后面求导
于是$f_{x}'(1,+\infty)=-\frac{1}{2}\int_{0}^{+\infty}e^{-u^{2}}du=-\frac{\sqrt{\pi}}{4}$. 略复杂.","2026-05-25:对,2026-05-30:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例13-6,"设函数$f(x,y)$可微，$f(0,0)=0$，$\frac{\partial f}{\partial x}=-f(x,y)$，$\frac{\partial f}{\partial y}=e^{-x}\cos y$，求$f(x,y)$",n,基础30讲-例13-6,*,错题、不规范,"由$\frac{\partial f}{\partial y}=\mathrm{e}^{-x} \cos y$，得$f(x, y)=\mathrm{e}^{-x} \sin y+\varphi(x)$，于是$\frac{\partial f}{\partial x}=-\mathrm{e}^{-x} \sin y+\varphi^{\prime}(x)$。
又$\frac{\partial f}{\partial x}=-f(x, y)$，故
\[
-\mathrm{e}^{-x} \sin y+\varphi^{\prime}(x)=-\mathrm{e}^{-x} \sin y-\varphi(x)
\]
于是有$\varphi^{\prime}(x)+\varphi(x)=0$，解得$\varphi(x)=C\mathrm{e}^{-x}$，即$f(x, y)=\mathrm{e}^{-x} \sin y+C\mathrm{e}^{-x}$。
由$f(0, 0)=0$，得$C = 0$，所以$f(x, y)=\mathrm{e}^{-x} \sin y$。","2026-06-03:半对、粗心,2026-06-21:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例13-7,"已知$(axy^3 - y^2\cos x)dx + (1 + by\sin x + 3x^2 y^2)dy$为某一函数$u(x,y)$的全微分，则$(a,b)=(\ )$。选项：(A)$(2,2)$ (B)$(2,-2)$ (C)$(-2,2)$ (D)$(-2,-2)$",n,基础30讲-例13-7,***,其他方法,"应选 (B).
依题意，有
\[
\frac{\partial u}{\partial x} = axy^3 - y^2\cos x, \frac{\partial u}{\partial y} = 1 + by\sin x + 3x^2y^2
\]
则
\[
\frac{\partial^2 u}{\partial x\partial y} = 3axy^2 - 2y\cos x, \frac{\partial^2 u}{\partial y\partial x} = by\cos x + 6xy^2
\]
显然$\frac{\partial^2 u}{\partial x\partial y}$和$\frac{\partial^2 u}{\partial y\partial x}$连续，于是$\frac{\partial^2 u}{\partial x\partial y} = \frac{\partial^2 u}{\partial y\partial x}$，从而$a = 2, b = -2$.",,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-9,"设$z = f(e^x \sin y, x^2 + y^2)$，其中$f$具有二阶连续偏导数，$f_1'(0,0)=1$，$f_2'(0,0)=-1$，则$\left.\frac{\partial^2 z}{\partial x \partial y}\right|_{(0,0)} = (\ )$。选项：(A) $0$ (B) $1$ (C) $2$ (D) $-1$",n,基础30讲-例13-9,*,错题,"\begin{align*}
\frac{\partial z}{\partial x} &= e^x\sin yf_1' + 2xf_2',\\
\frac{\partial^2 z}{\partial x\partial y} &= \frac{\partial(\frac{\partial z}{\partial x})}{\partial y}\\
&= \frac{\partial(f_1'\cdot e^x\sin y)}{\partial y} + \frac{\partial(f_2'\cdot 2x)}{\partial y}\\
&= \frac{\partial f_1'}{\partial y}\cdot e^x\sin y + f_1'\cdot e^x\cos y + 2x\cdot \frac{\partial f_2'}{\partial y}\\
&= (f_{11}''\cdot e^x\cdot \cos y + f_{12}''\cdot 2y)e^x\sin y + f_1'e^x\cdot \cos y + 2x(f_{21}''\cdot e^x\cos y + f_{22}''\cdot 2y)\\
&= e^{2x}\sin y\cos yf_{11}'' + 2e^x(y\sin y + x\cos y)f_{12}'' + 4xyf_{22}'' + e^x\cos yf_1'.
\end{align*}
于是$\frac{\partial^2 z}{\partial x\partial y}\big|_{(0,0)} = f_1'(0, 0) = 1$.",2026-06-20:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-10,"设函数$f(x, e^x) = x + e^x$，且$f_x'(x, y)\big|_{y=e^x} = 1 + 2e^x$，则$f_y'(x, y)\big|_{y=e^x} = \underline{\qquad}$",n,基础30讲-例13-10,*,错题,"应填$-1$.
\[
\frac{\mathrm{d}[f(x,\mathrm{e}^x)]}{\mathrm{d}x}=\left.f_x'(x,y)\right|_{y = \mathrm{e}^x}+\left.f_y'(x,y)\right|_{y = \mathrm{e}^x}\cdot\mathrm{e}^x
\]
即
\[
1+\mathrm{e}^x = 1 + 2\mathrm{e}^x+\left.f_y'(x,y)\right|_{y = \mathrm{e}^x}\cdot\mathrm{e}^x
\]
故
\[
\left.f_y'(x,y)\right|_{y = \mathrm{e}^x}=-1
\]","2026-05-21:对,2026-06-11:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例13-11,"设对任意的$x,y$有$\left(\frac{\partial f}{\partial x}\right)^2 + \left(\frac{\partial f}{\partial y}\right)^2 = 4$，用变量代换$x=uv$，$y=\frac{u^2-v^2}{2}$将函数$f(x,y)$变换成函数$g(u,v)$，且满足关系式$a\left(\frac{\partial g}{\partial u}\right)^2 - b\left(\frac{\partial g}{\partial v}\right)^2 = u^2 + v^2$，求$a,b$",n,基础30讲-例13-11,*,错题,"解：$g(u,v)=f(uv,\frac{u^2 - v^2}{2})$，于是
\begin{align*}
\frac{\partial g}{\partial u}&=\frac{\partial f}{\partial x}v+\frac{\partial f}{\partial y}u,\\
\frac{\partial g}{\partial v}&=\frac{\partial f}{\partial x}u-\frac{\partial f}{\partial y}v,
\end{align*}
代入到$a(\frac{\partial g}{\partial u})^2 - b(\frac{\partial g}{\partial v})^2 = u^2 + v^2$中，整理得
\[
(av^2 - bu^2)(\frac{\partial f}{\partial x})^2 + 2(a + b)uv\frac{\partial f}{\partial x}\cdot\frac{\partial f}{\partial y}+(au^2 - bv^2)(\frac{\partial f}{\partial y})^2 = u^2 + v^2,
\]
将$(\frac{\partial f}{\partial y})^2 = 4 - (\frac{\partial f}{\partial x})^2$代入上式，并整理得
\[
(a + b)(v^2 - u^2)(\frac{\partial f}{\partial x})^2 + 2(a + b)uv\frac{\partial f}{\partial x}\frac{\partial f}{\partial y}+4(au^2 - bv^2) = u^2 + v^2,
\]
所以有$a + b = 0$，且$4a = 1,-4b = 1$，于是$a = \frac{1}{4},b = -\frac{1}{4}$。","2026-06-12:错、粗心,2026-06-21:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例13-12,"若函数$z=z(x,y)$由方程$e^{x+2y+3z}+xyz=1$确定，则$\left.dz\right|_{(0,0)}=\underline{\qquad}$",n,基础30讲-例13-12,***,其他方法、不简洁,"先求$z(0, 0)$. 在原方程中令$x = 0$，$y = 0$得$e^{3z(0, 0)} = 1$，故$z(0, 0) = 0$.
利用全微分形式不变性，将原方程两端求全微分得
\[
e^{x + 2y + 3z}d(x + 2y + 3z) + d(xyz) = 0,
\]
即
\[
e^{x + 2y + 3z}(dx + 2dy + 3dz) + yzdx + xzdy + xydz = 0,
\]
令$x = 0$，$y = 0$，$z = 0$可得$dx + 2dy + 3dz|_{(0, 0)} = 0$，则
\[
dz|_{(0, 0)} = -\frac{1}{3}dx - \frac{2}{3}dy.
\]",,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-13,"设有三元方程$xy - z\ln y + e^{xz} = 1$，根据隐函数存在定理，存在点$(0, 1, 1)$的一个邻域，在此邻域内该方程（）。(A) 只能确定一个具有连续偏导数的隐函数$z = z(x, y)$(B) 可确定两个具有连续偏导数的隐函数$y = y(x, z)$和$z = z(x, y)$(C) 可确定两个具有连续偏导数的隐函数$x = x(y, z)$和$z = z(x, y)$(D) 可确定两个具有连续偏导数的隐函数$x = x(y, z)$和$y = y(x, z)$",n,基础30讲-例13-13,***,想得久,"令$F(x, y, z) = xy - z\ln y + e^{xz} - 1$，
则$F'_x(x, y, z) = y + e^{xz}z$，$F'_y(x, y, z) = x - \frac{z}{y}$，$F'_z(x, y, z) = -\ln y + e^{xz}x$。于是，
$F'_x(0, 1, 1) = 2 \neq 0$，$F'_y(0, 1, 1) = -1 \neq 0$，$F'_z(0, 1, 1) = 0$。
因此，在点$(0, 1, 1)$的某一个邻域$U_1$内，存在一个连续且具有连续偏导数的隐函数$x = x(y, z)$；在点$(0, 1, 1)$的某一个邻域$U_2$内，也存在一个连续且具有连续偏导数的隐函数$y = y(x, z)$。于是，在邻域$U = U_1\cap U_2$内，就存在两个连续且具有连续偏导数的隐函数$x = x(y, z)$和$y = y(x, z)$，故应选 (D)。",,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-14,"设$F(x,y)$在点$(x_0,y_0)$的某邻域内有连续的偏导数，且$F(x_0,y_0)=0$，则$F'_y(x_0,y_0)\neq0$是$F(x,y)=0$在点$(x_0,y_0)$的某邻域内能确定一个连续函数$y=y(x)$，且满足$y_0=y(x_0)$，并有连续导数的（）。(A) 必要非充分条件 (B) 充分非必要条件 (C) 充要条件 (D) 既不充分又不必要条件",n,基础30讲-例13-14,*,错题,"由隐函数存在定理 1 知，在题设条件下，$F_y'(x_0,y_0)\neq 0$是方程$F(x,y)=0$在点$(x_0,y_0)$的某邻域内能确定一个连续函数$y = y(x)$，且满足$y_0 = y(x_0)$，并有连续导数的充分条件，但不是必要条件. 如反例也可举$F(x,y)=(y - x)^2$. 有$F(0,0)=0$，且$F_y' = 2(y - x)$，有$F_y'(0,0)=0$，但$F(x,y)=0$可以确定隐函数$y = x$. 应选 (B).",2026-05-20:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-16,"设函数$z = z(x, y)$由方程$F\left(x + zy^{-1}, y + zx^{-1}\right) = 0$所确定，其中$F$具有连续偏导数，且$xF_1' + yF_2' \neq 0$，则$x\frac{\partial z}{\partial x} + y\frac{\partial z}{\partial y} = \underline{\quad\quad}$",n,基础30讲-例13-16,***,其他方法,"\textbf{\textcolor{red}{方法一：公式法}}
令$G(x, y, z) = F(x + zy^{-1}, y + zx^{-1})$，则由公式法得
\[
\frac{\partial z}{\partial x} = -\frac{G_x'}{G_z'} = \frac{F_1' - \frac{z}{x^2}F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}, \frac{\partial z}{\partial y} = -\frac{G_y'}{G_z'} = \frac{-\frac{z}{y^2}F_1' + F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}
\]
所以
\begin{align*}
x\frac{\partial z}{\partial x} + y\frac{\partial z}{\partial y} &= \frac{(-xF_1' + \frac{z}{x}F_2') + (\frac{z}{y}F_1' - yF_2')}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}\\
&= \frac{(-x^2y + xz)F_1' + (yz - xy^2)F_2'}{xF_1' + yF_2'}\\
&= \frac{xF_1'(-xy + z) + yF_2'(z - xy)}{xF_1' + yF_2'}\\
&= z - xy
\end{align*}
\textbf{\textcolor{red}{方法二：复合函数求导法}}
在等式$F(x + \frac{z}{y}, y + \frac{z}{x}) = 0$两边对$x$求偏导，并注意到$x, y$是自变量，$z$是因变量，有
\[
F_1'(1 + \frac{1}{y}\frac{\partial z}{\partial x}) + F_2'(\frac{x\frac{\partial z}{\partial x} - z}{x^2}) = 0
\]
解得$\frac{\partial z}{\partial x} = \frac{-F_1' + \frac{z}{x^2}F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}$，同理可得$\frac{\partial z}{\partial y} = \frac{\frac{z}{y^2}F_1' - F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}$，余下步骤同上。
\textbf{\textcolor{red}{方法三：利用全微分形式不变性}}
对方程$F(x + \frac{z}{y}, y + \frac{z}{x}) = 0$两边求全微分，利用全微分的形式不变性，
\[
F_1'd(x + \frac{z}{y}) + F_2'd(y + \frac{z}{x}) = F_1'(dx + \frac{y dz - z dy}{y^2}) + F_2'(dy + \frac{x dz - z dx}{x^2}) = 0
\]
解得
\[
dz = \frac{-F_1' + \frac{z}{x^2}F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}dx + \frac{\frac{z}{y^2}F_1' - F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}dy
\]
即有
\[
\frac{\partial z}{\partial x} = \frac{-F_1' + \frac{z}{x^2}F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}, \frac{\partial z}{\partial y} = \frac{\frac{z}{y^2}F_1' - F_2'}{-\frac{1}{y}F_1' + \frac{1}{x}F_2'}
\]
余下步骤同上。",,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-19,"已知函数$z=z(x,y)$由方程$(x^2+y^2)z+\ln z+2(x+y+1)=0$确定，求$z(x,y)$的极值。",n,基础30讲-例13-19,***,其他方法、不简洁,"在$(x^2 + y^2)z + \ln z + 2(x + y + 1) = 0$两端分别对$x$和$y$求偏导数，得
\[
\begin{cases}
2xz + (x^2 + y^2)\frac{\partial z}{\partial x} + \frac{1}{z}\frac{\partial z}{\partial x} + 2 = 0 \\
2yz + (x^2 + y^2)\frac{\partial z}{\partial y} + \frac{1}{z}\frac{\partial z}{\partial y} + 2 = 0
\end{cases}
\] (*)
令$\frac{\partial z}{\partial x} = 0, \frac{\partial z}{\partial y} = 0$，得
\[
\begin{cases}
x = -\frac{1}{z} \\
y = -\frac{1}{z}
\end{cases}
\]
将$\begin{cases}x = -\frac{1}{z} \\ y = -\frac{1}{z}\end{cases}$代入方程$(x^2 + y^2)z + \ln z + 2(x + y + 1) = 0$，得$\ln z - \frac{2}{z} + 2 = 0$，可知$z = 1$，从而$\begin{cases}x = -1 \\ y = -1\end{cases}$。
方程组 (*) 中两式的两端分别再对$x, y$求偏导数，得
\[
\begin{cases}
2z + 4x\frac{\partial z}{\partial x} + (x^2 + y^2)\frac{\partial^2 z}{\partial x^2} - \frac{1}{z^2}(\frac{\partial z}{\partial x})^2 + \frac{1}{z}\frac{\partial^2 z}{\partial x^2} = 0 \\
2x\frac{\partial z}{\partial y} + 2y\frac{\partial z}{\partial x} + (x^2 + y^2)\frac{\partial^2 z}{\partial x\partial y} - \frac{1}{z^2}\frac{\partial z}{\partial x}\frac{\partial z}{\partial y} + \frac{1}{z}\frac{\partial^2 z}{\partial x\partial y} = 0 \\
2z + 4y\frac{\partial z}{\partial y} + (x^2 + y^2)\frac{\partial^2 z}{\partial y^2} - \frac{1}{z^2}(\frac{\partial z}{\partial y})^2 + \frac{1}{z}\frac{\partial^2 z}{\partial y^2} = 0
\end{cases}
\]
从而得$A = \frac{\partial^2 z}{\partial x^2}\big|_{(-1, -1)} = -\frac{2}{3}, B = \frac{\partial^2 z}{\partial x\partial y}\big|_{(-1, -1)} = 0, C = \frac{\partial^2 z}{\partial y^2}\big|_{(-1, -1)} = -\frac{2}{3}$。
由于$AC - B^2 > 0, A < 0$，因此$z(-1, -1) = 1$是$z(x, y)$的极大值。",2026-06-15:错、计算粗心、公式忘记,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-20,"设$a,b$满足$\int_{a}^{b}|x|dx=\frac{1}{2}(a\leqslant0,b\geqslant0)$，求曲线$y=x^2+ax$与直线$y=bx$所围区域面积的最大值和最小值。",n,基础30讲-例13-20,*,错题,"\begin{align*}
&\int_{a}^{b}|x|dx=\int_{a}^{0}(-x)dx+\int_{0}^{b}xdx=\frac{1}{2}(a^{2}+b^{2})=\frac{1}{2}，\text{ 故}\\
&a^{2}+b^{2}=1(a\leq0,b\geq0)，
\end{align*}
曲线$y=x^{2}+ax$与直线$y=bx$的交点的横坐标分别为$x_{1}=0,x_{2}=b - a$，
\begin{align*}
&\text{于是面积 }\\
&S=\int_{0}^{b - a}[bx-(x^{2}+ax)]dx=\frac{1}{6}(b - a)^{3}，\text{ 注意到 }\frac{1}{6}(b - a)^{3}\text{ 的最值点与 }b - a\text{ 的最值点是一样的，故转化成求 }\\
&S^{*}=b - a\text{ 在条件 }a^{2}+b^{2}=1(a\leq0,b\geq0)\text{ 下的最值点，利用拉格朗日乘数法，令 }F(a,b,\lambda)=b - a+\lambda(a^{2}+b^{2}-1)，\text{ 由}\\
&F_{a}'=-1 + 2\lambda a = 0,F_{b}'=1 + 2\lambda b = 0,F_{\lambda}'=a^{2}+b^{2}-1 = 0，\\
&\text{解得驻点 }(a,b)=(-\frac{\sqrt{2}}{2},\frac{\sqrt{2}}{2})，\text{ 此时 }S=\frac{\sqrt{2}}{3}，\text{ 又当 }a = 0,b = 1\text{ 时，}S=\frac{1}{6}；\text{ 当 }a=-1,b = 0\text{ 时，}S=\frac{1}{6}，\\
&\text{比较以上函数值，知所求区域面积的最大值是 }\frac{\sqrt{2}}{3}，\text{ 最小值是 }\frac{1}{6}。
\end{align*}",2026-05-16:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-21,求曲线$x^2+4y^2=4$上到直线$2x+3y-6=0$的距离最近的点,n,基础30讲-例13-21,***,其他方法,"\textbf{\textcolor{red}{方法一}}：
设$P(x,y)$为曲线$x^{2}+4y^{2}=4$上任意一点，则点$P$到直线$2x + 3y - 6 = 0$的距离
\[
d=\frac{\vert 2x + 3y - 6\vert}{\sqrt{13}}
\]
因为求函数$d$的最小值点即求$d^{2}$的最小值点，所以问题可抽象为如下数学模型：
求目标函数$d^{2}=\frac{1}{13}(2x + 3y - 6)^{2}$在约束条件$x^{2}+4y^{2}=4$下的最小值。
作拉格朗日函数$F(x,y,\lambda)=\frac{1}{13}(2x + 3y - 6)^{2}+\lambda(x^{2}+4y^{2}-4)$，令
\[
\begin{cases}
F_{x}'=\frac{4}{13}(2x + 3y - 6)+2\lambda x = 0&①\\
F_{y}'=\frac{6}{13}(2x + 3y - 6)+8\lambda y = 0&②\\
F_{\lambda}'=x^{2}+4y^{2}-4 = 0&③
\end{cases}
\]
若$\lambda = 0$，则上述方程组转化为$\begin{cases}2x + 3y - 6 = 0\\x^{2}+4y^{2}-4 = 0\end{cases}$，即求曲线与直线的交点.事实上，二者并不相交，此时方程组无解。
若$\lambda\neq 0$，由①，②式得$\frac{\frac{4}{13}}{\frac{6}{13}}=\frac{-2x}{-8y}$，$x=\frac{8}{3}y$，代入③式，解得$x_{1}=\frac{8}{5}$，$y_{1}=\frac{3}{5}$；$x_{2}=-\frac{8}{5}$，$y_{2}=-\frac{3}{5}$，且
\[
d\vert_{(x_{1},y_{1})}=\frac{1}{\sqrt{13}}，d\vert_{(x_{2},y_{2})}=\frac{11}{\sqrt{13}}
\]
根据问题的实际意义可知，最近距离一定存在，因此$(\frac{8}{5},\frac{3}{5})$即为所求点。
\textbf{\textcolor{red}{方法二}}：
设$P(x,y)$为所求点，因曲线$x^{2}+4y^{2}=4$可写成参数方程$\begin{cases}x = x\\y^{2}=1-\frac{1}{4}x^{2}\end{cases}$，故其在点$P(x,y)$处的切向向量可表示为$\tau=(1,-\frac{x}{4y})$。
又直线$2x + 3y - 6 = 0$的法向向量$n=(2,3)$，根据最远（近）点的垂线原理，有$n\perp\tau$，即$n\cdot\tau = 0$，
$2\cdot1 + 3\cdot(-\frac{x}{4y}) = 0$，即有$x=\frac{8}{3}y$，代入$x^{2}+4y^{2}=4$，得$\begin{cases}x_{1}=\frac{8}{5}\\y_{1}=\frac{3}{5}\end{cases}$，$\begin{cases}x_{2}=-\frac{8}{5}\\y_{2}=-\frac{3}{5}\end{cases}$。
又由点到直线的距离公式知，$(\frac{8}{5},\frac{3}{5})$即为所求点。",,11cm,2026-04-13
数学,基础30讲,基础30讲-例13-22,"已知函数$z = f(x, y)$的全微分$dz = 2x dx - 2y dy$，并且$f(1, 1) = 2$。求$f(x, y)$在椭圆域$D = \{(x, y) \bigm| x^2 + \frac{y^2}{4} \le 1\}$上的最大值和最小值",n,基础30讲-例13-22,***,其他方法,"由 $\mathrm{d}z = 2x\mathrm{d}x - 2y\mathrm{d}y$ 可知
\[
z = f(x, y)=x^{2}-y^{2}+C,
\]
再由 $f(1, 1) = 2$，得 $C = 2$，故
\[
z = f(x, y)=x^{2}-y^{2}+2.
\]
令 $\frac{\partial f}{\partial x}=2x = 0$，$\frac{\partial f}{\partial y}=-2y = 0$，解得驻点 $(0, 0)$。在椭圆 $x^{2}+\frac{y^{2}}{4}=1$ 上，$z = x^{2}-(4 - 4x^{2})+2$，即
\[
z = 5x^{2}-2(-1\leq x\leq 1),
\]
其最大值为 $\left.z\right|_{x = \pm 1}=3$，最小值为 $\left.z\right|_{x = 0}=-2$，再与 $f(0, 0) = 2$ 比较，可知 $f(x, y)$ 在椭圆域 $D$ 上的最大值为 $3$，最小值为 $-2$。",2026-06-04:对,11cm,2026-04-13
数学,基础30讲,基础30讲-习13-1,"设$f(0,0)=0$，$f(x,y)$在$(0,0)$点连续，则当$(x,y)\neq(0,0)$时，$f(x,y)$可能为（）。(A)$\frac{xy}{x^2+y^2}$；(B)$\frac{x^2-y^2}{x^2+y^2}$；(C)$\frac{x^2y}{x^2+y^2}$；(D)$\frac{x^2y}{x^4+y^2}$",n,基础30讲-习13-1,***,其他方法,"对于(C)，由基本不等式：
\[
\left|\frac{x^2y}{x^2 + y^2}\right|\leq\frac{1}{2}|x|\leq\frac{1}{2}\sqrt{x^2 + y^2}
\]
对于任给的$\varepsilon > 0$，取$\delta = 2\varepsilon$，当$0 < \sqrt{x^2 + y^2} < \delta$时，$\left|\frac{x^2y}{x^2 + y^2}\right| < \varepsilon$. 由定义，可得
\[
\lim_{(x,y)\to(0,0)}f(x,y)=0 = f(0,0)
\]
对于(A)，取$y = kx$，则$f(x,y)=f(x,kx)=\frac{k}{1 + k^2}((x,y)\neq(0,0))$，从而$\lim_{\substack{y = kx\\x\to0}}f(x,y)=\frac{k}{1 + k^2}$，随$k$而异.
(B)与(A)同理. 对于(D)，取$y = kx^2$，$\lim_{\substack{y = kx^2\\x\to0}}f(x,y)=\frac{k}{1 + k^2}$，随$k$而异.",,11cm,2026-04-13
数学,基础30讲,基础30讲-习13-9,"设$z=z(x,y)$由$(z+y)^x=x^2$确定，则$\left.\frac{\partial z}{\partial x}\right|_{(1,1)}=\underline{\quad\quad}$",n,基础30讲-习13-9,***,不严谨,"将所给方程变形为$(z + y)^x - x^2 = 0$，令$F(x, y, z) = (z + y)^x - x^2$，则
\begin{align*}
F_{x}'&=(z + y)^x \ln(z + y) - 2x\\
F_{z}'&=x(z + y)^{x - 1}
\end{align*}
将$x = 0$代入所给方程，不成立，故$x \neq 0$，$F_{z}' \neq 0$，则有
\[
\frac{\partial z}{\partial x}=-\frac{F_{x}'}{F_{z}'}=-\frac{(z + y)^x \ln(z + y) - 2x}{x(z + y)^{x - 1}}
\]
当$x = 1$，$y = 1$时，由原方程可得$z = 0$，代入上式可得$\frac{\partial z}{\partial x}\big|_{(1, 1)} = 2$.",2026-06-06:对,11cm,2026-04-13
